ID_REF	Mann1_4hr	Mann1_12hr	Mann1_24hr	Mann2_4hr	Mann2_12hr	Mann2_24hr	Mann3_4hr	Mann3_12hr	Mann3_24hr	MGd1_4hr	MGd1_12hr	MGd1_24hr	MGd2_4hr	MGd2_12hr	MGd2_24hr	MGd3_4hr	MGd3_12hr	MGd3_24hr
218638_s_at	69.8	50.0	50.0	76.7	50.0	50.0	64.9	50.0	145.8	138.6	50.0	50.0	152.1	106.5	50.0	50.0	50.0	68.3
218639_s_at	110.7	135.1	152.5	220.9	50.0	106.8	50.0	50.0	50.0	164.5	94.5	160.1	50.0	50.0	50.0	177.1	50.0	208.0
218640_s_at	97.8	68.6	149.1	195.3	137.5	243.7	127.4	53.4	168.5	143.0	50.0	105.1	77.3	102.0	147.4	60.8	96.0	143.6
218641_at	135.3	217.5	136.0	187.7	199.6	50.0	182.7	228.0	91.6	229.3	188.5	123.0	215.2	94.7	234.3	225.0	175.5	349.6
218642_s_at	137.6	90.7	247.5	139.7	156.2	180.6	50.0	50.0	236.0	156.8	126.8	58.4	231.4	163.1	207.2	50.0	84.5	50.0
218643_s_at	163.5	279.5	145.2	272.3	251.3	190.8	206.9	50.0	224.9	159.0	179.1	207.0	184.5	191.7	228.4	205.3	167.9	247.9
218644_at	83.0	50.0	142.6	101.8	50.0	50.0	50.0	50.0	51.4	49.0	82.9	50.0	84.4	50.0	120.9	58.3	50.0	138.8
218645_at	310.9	224.8	254.0	93.1	346.6	225.1	232.3	188.4	195.5	216.7	273.2	351.5	282.7	163.1	282.6	198.8	89.7	181.0
218646_at	250.9	318.8	294.5	377.0	226.7	268.3	281.1	329.8	297.5	402.2	320.0	318.0	309.3	216.0	258.3	348.8	355.7	398.4
218647_s_at	84.4	145.2	248.2	50.0	114.5	219.7	140.5	50.0	223.2	238.9	134.8	240.7	119.9	146.9	133.7	232.8	185.2	255.1
218648_at	758.7	717.9	650.7	523.7	639.5	809.0	787.4	902.9	648.9	817.2	805.5	624.7	628.0	591.2	546.4	530.3	679.9	576.9
218649_x_at	271.1	173.1	272.5	250.7	267.1	337.0	159.0	237.3	220.5	210.4	146.5	127.3	189.6	252.2	205.5	178.1	124.4	157.8
218650_at	121.5	223.1	129.6	238.9	232.2	160.7	210.8	334.7	178.8	153.9	154.4	164.7	122.9	172.6	188.9	172.8	308.7	279.4
218651_s_at	449.7	404.2	458.6	356.4	627.2	483.5	427.7	582.7	568.3	518.1	379.4	462.6	370.3	332.8	442.6	393.3	416.6	619.1
218652_s_at	575.1	374.1	405.5	315.1	576.4	510.4	373.8	407.2	415.6	573.5	616.1	547.2	358.7	391.1	454.7	613.9	476.0	574.9
218653_at	249.9	316.3	182.8	135.2	142.3	50.0	176.5	198.1	173.6	80.7	149.2	249.0	135.3	201.4	410.0	50.0	235.2	162.3
218654_s_at	1125.5	1389.9	1436.7	1248.1	989.4	1593.1	1489.5	1200.6	1235.5	1266.2	1299.7	1326.5	1728.3	1469.0	1239.5	1602.0	1234.4	1370.2
218655_s_at	172.9	179.9	204.6	384.6	186.9	230.9	180.6	300.2	145.3	126.4	202.7	239.2	316.1	216.3	224.6	264.0	241.5	226.2
218656_s_at	49.0	65.0	50.0	50.0	87.6	50.0	50.0	147.5	50.0	49.0	50.0	50.0	128.2	93.1	94.1	170.9	50.0	53.8
218657_at	58.5	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	49.0	50.0	50.0	50.0	50.0	50.0	58.1	50.0	50.0
218658_s_at	49.0	81.3	50.0	50.0	148.1	50.0	118.9	50.0	50.0	150.2	50.0	61.0	140.6	76.4	50.0	50.0	114.6	50.0
218659_at	477.7	519.3	572.0	277.2	538.0	481.7	833.5	444.0	692.5	478.5	531.9	568.0	377.1	694.2	458.1	701.0	595.7	591.5
218660_at	49.0	50.0	78.8	50.0	107.4	50.0	58.7	50.0	72.5	49.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0
218661_at	95.4	138.5	231.5	389.1	212.8	302.7	394.4	503.7	229.3	181.9	227.3	262.9	173.6	270.6	329.0	274.2	374.7	453.4
218662_s_at	91.2	155.9	50.0	90.4	98.3	115.7	57.2	50.0	130.6	92.3	71.2	50.0	50.0	86.0	50.0	136.3	50.0	50.0
218663_at	57.9	50.0	53.4	50.0	50.0	50.0	50.0	50.0	50.0	49.0	50.0	55.8	50.0	50.0	70.7	50.0	50.0	50.0
218664_at	112.7	207.5	94.7	273.4	126.1	221.5	171.2	96.5	196.0	159.1	137.5	124.1	73.1	327.0	142.9	328.0	50.0	214.9
218665_at	170.6	50.0	120.3	160.1	72.4	50.0	50.0	50.0	230.3	49.0	137.1	114.0	50.0	173.8	137.7	116.2	50.0	127.9
218666_s_at	83.9	50.0	106.5	73.1	50.0	113.2	126.1	205.0	251.3	53.4	103.2	119.5	316.1	118.8	50.0	176.3	75.9	50.0
218667_at	426.0	437.7	399.5	433.5	254.2	543.5	353.9	368.8	205.6	223.1	380.1	462.9	346.2	283.7	286.1	329.1	239.8	330.5
218668_s_at	252.8	202.1	205.9	50.0	146.1	222.0	127.8	124.6	136.6	192.9	172.9	179.3	150.0	210.6	118.1	53.8	119.6	186.9
218669_at	190.1	262.0	249.7	266.4	202.3	336.2	220.0	142.0	210.2	266.3	205.2	200.3	335.5	349.3	230.7	294.8	199.7	191.5
218670_at	217.7	159.6	276.6	366.0	260.7	257.6	389.5	226.2	131.8	195.2	215.9	209.8	468.2	307.3	433.8	268.7	301.6	280.8
218671_s_at	364.9	324.3	416.2	635.6	451.3	279.8	431.3	384.0	485.7	429.2	344.0	403.4	423.5	471.2	327.0	484.3	571.1	325.7
218672_at	332.1	127.8	467.0	444.1	359.2	456.8	369.3	620.1	367.0	231.6	342.7	368.4	399.6	408.7	218.3	82.8	366.7	513.4
218673_s_at	102.1	172.3	127.1	85.5	108.2	50.0	132.9	186.2	71.1	53.1	188.4	213.8	50.0	119.4	50.0	164.5	132.9	50.0
218674_at	49.0	57.6	50.0	126.9	50.0	50.0	58.7	80.8	70.6	137.0	103.2	68.3	94.6	68.7	121.2	65.2	51.0	50.0
218675_at	49.0	50.0	67.0	50.0	68.8	75.3	50.0	141.0	102.8	49.0	86.9	65.1	93.3	108.9	50.0	50.0	50.0	83.9
218676_s_at	204.5	242.6	212.4	112.1	211.1	161.8	300.8	212.7	237.7	123.4	247.4	206.1	226.5	208.3	176.2	143.5	276.3	278.9
218677_at	96.5	107.2	77.4	50.0	114.2	138.6	57.6	51.7	50.0	105.2	62.8	104.1	50.0	121.9	145.1	50.0	80.2	85.8
218678_at	49.0	50.0	50.0	204.8	138.3	50.0	50.0	87.4	50.0	49.0	71.4	50.0	50.0	50.0	109.9	157.9	50.0	132.2
218679_s_at	852.0	1032.7	942.3	887.7	1283.4	895.5	1238.7	884.6	735.0	799.9	920.1	769.1	1032.4	1196.4	884.3	916.2	1094.9	863.1
218680_x_at	423.8	460.1	542.9	364.7	527.7	501.3	555.5	287.9	356.8	509.4	328.6	373.5	480.0	470.5	482.0	439.4	388.5	579.5
218681_s_at	279.0	298.1	347.8	552.6	355.3	437.7	282.5	454.6	173.7	370.4	351.9	325.1	336.6	449.3	345.0	286.9	353.0	445.4
218682_s_at	205.4	289.1	242.0	247.8	288.3	154.6	333.3	430.5	254.4	245.4	252.9	342.5	359.0	285.8	333.3	269.3	297.2	298.6
218683_at	109.7	156.5	211.4	50.0	50.0	50.0	195.7	57.5	50.0	108.6	81.3	65.4	64.3	66.2	131.3	184.3	78.9	142.2
218684_at	571.4	466.6	625.8	700.6	617.8	781.0	587.6	903.8	797.8	700.1	537.9	651.6	334.9	480.4	724.1	689.5	731.0	567.7
218685_s_at	49.0	50.0	60.9	170.0	100.2	50.0	50.0	67.6	50.0	49.0	82.3	50.0	50.0	164.5	89.9	189.5	50.0	50.0
218686_s_at	184.3	257.6	220.2	310.0	221.4	306.0	50.0	50.0	153.5	49.0	233.2	191.7	221.1	117.2	207.9	50.0	51.0	50.0
218687_s_at	181.7	136.7	205.2	50.0	191.4	470.8	165.8	50.0	213.3	180.5	262.4	183.9	124.4	199.6	225.5	142.1	158.5	50.0
218688_at	190.8	190.6	178.7	205.7	199.2	177.8	163.5	192.2	76.2	118.0	100.9	123.2	355.8	240.1	207.1	206.6	174.4	202.4
218689_at	98.0	50.0	122.5	50.0	132.5	50.6	50.0	116.0	50.0	155.1	50.0	126.8	101.0	173.2	234.2	54.6	86.2	94.6
218690_at	49.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	69.5	50.0	57.1	50.0	59.7	50.0	92.6	50.0	98.1
218691_s_at	49.0	50.0	50.0	50.0	50.0	50.0	82.2	50.0	50.0	72.2	50.0	67.1	50.0	56.0	50.0	50.0	51.0	78.7
218692_at	190.9	189.5	235.3	174.5	222.4	293.8	130.9	149.1	285.1	145.7	156.6	272.6	298.5	224.3	374.8	288.2	202.3	314.2
218693_at	358.2	539.0	251.1	254.8	418.0	254.6	215.3	359.0	332.9	238.9	316.2	196.8	416.1	310.0	329.0	308.7	126.6	274.3
218694_at	49.0	61.4	50.0	141.7	50.0	170.4	66.8	68.2	69.8	49.0	63.7	81.5	121.8	83.8	69.1	66.9	50.0	73.4
218695_at	219.1	213.3	462.1	231.7	384.2	269.1	680.6	242.6	509.6	400.3	407.3	298.4	418.6	577.3	313.2	455.9	906.3	465.6
218696_at	244.5	192.3	230.8	227.4	164.2	279.3	183.9	123.8	272.1	293.8	196.5	199.1	134.9	120.6	199.8	148.2	92.6	79.1
218697_at	96.9	232.4	189.8	331.0	241.3	71.0	208.9	189.3	167.0	119.8	255.2	299.1	193.9	229.3	226.2	288.3	372.0	231.5
218698_at	586.8	414.8	524.4	404.8	496.0	334.2	374.6	384.5	379.4	245.2	404.9	440.4	268.6	375.9	314.8	351.8	536.2	454.0
218699_at	236.0	206.3	219.5	217.8	136.8	286.6	122.2	114.2	189.4	173.4	127.2	221.1	161.1	166.8	202.3	221.2	124.4	75.5
218700_s_at	72.4	122.9	85.7	107.0	77.6	247.0	83.4	79.3	105.9	49.0	74.5	77.7	136.6	166.1	50.0	86.5	50.0	50.0
218701_at	279.9	397.7	275.7	191.5	198.5	94.1	171.7	157.3	236.8	343.1	235.8	291.7	424.8	113.6	282.9	220.3	223.5	191.6
218702_at	147.8	240.1	185.3	174.9	252.5	209.6	269.9	296.0	218.9	132.8	176.3	353.1	133.3	154.3	247.4	256.9	108.4	277.8
218703_at	89.8	220.4	114.8	113.3	128.3	113.9	91.7	154.9	67.2	136.3	143.4	115.6	50.0	116.9	168.1	202.3	50.0	152.6
218704_at	313.7	272.5	304.5	449.5	477.9	380.2	259.9	295.6	368.5	300.7	274.7	257.8	541.1	429.4	294.3	148.9	233.8	381.1
218705_s_at	170.8	50.0	119.9	130.8	156.7	266.3	176.1	146.3	50.0	164.3	86.5	211.3	263.9	175.4	292.7	76.9	58.6	91.8
218706_s_at	66.3	50.0	84.8	50.0	50.0	89.5	50.0	50.0	50.0	91.2	50.0	69.2	50.0	50.0	57.3	50.0	50.0	50.0
218707_at	140.5	338.9	150.2	311.7	246.0	374.9	128.1	214.3	311.4	49.0	110.4	81.1	182.3	113.0	50.0	134.6	171.9	244.3
218708_at	562.3	571.9	612.1	579.8	558.5	658.7	548.6	763.3	656.0	612.9	608.6	648.9	736.7	967.8	703.3	579.7	807.1	556.3
218709_s_at	218.7	341.2	332.6	92.4	291.1	151.1	428.0	337.1	259.4	336.5	242.5	341.9	222.0	98.4	196.0	382.3	397.9	377.9
218710_at	311.9	331.0	305.9	523.2	324.7	283.8	521.2	433.9	403.7	408.3	257.5	349.0	419.2	262.7	209.7	287.2	457.3	562.5
218711_s_at	183.0	86.7	94.1	159.0	173.3	89.8	203.2	154.1	158.4	136.3	177.4	98.0	113.8	125.0	162.7	122.6	138.4	106.8
218712_at	49.0	50.0	94.2	136.4	109.7	135.6	140.6	200.8	50.0	60.9	50.3	103.9	141.7	86.7	50.0	103.5	50.0	142.2
218713_at	216.7	250.7	285.0	163.7	271.9	285.9	176.8	326.6	181.6	160.4	398.2	309.1	171.5	397.9	186.1	249.2	327.8	186.2
218714_at	232.1	177.9	451.2	168.2	267.8	141.9	278.3	160.9	50.0	109.1	205.9	169.1	336.6	145.1	204.9	142.0	127.0	165.6
218715_at	586.7	364.5	627.2	494.8	646.0	520.4	620.9	763.4	591.5	426.6	625.0	460.2	551.5	659.3	516.9	651.6	735.6	716.4
218716_x_at	270.8	216.5	138.1	205.4	203.4	124.6	217.8	92.6	141.2	160.6	157.3	154.7	228.8	218.0	136.4	102.9	192.7	122.6
218717_s_at	263.4	178.7	332.7	312.4	94.7	244.9	234.6	470.8	288.3	302.8	292.6	331.5	110.8	209.5	292.2	286.1	388.9	392.7
218718_at	147.7	144.9	112.9	86.8	189.2	279.8	50.0	69.5	81.7	168.1	141.3	91.0	168.1	162.8	207.3	189.4	151.8	140.9
218719_s_at	49.0	50.0	152.9	166.4	50.0	94.4	146.7	68.3	56.8	49.0	112.4	162.9	50.0	50.0	50.0	50.0	255.4	112.6
218720_x_at	439.0	300.1	489.7	504.2	584.2	335.5	621.0	443.5	425.8	375.1	594.9	553.4	523.0	542.0	590.8	626.6	531.3	581.4
218721_s_at	158.2	105.9	130.0	204.5	168.8	195.3	124.6	226.7	190.2	247.5	249.3	175.2	131.7	50.0	137.5	294.9	76.6	229.5
218722_s_at	370.4	378.0	348.4	580.0	392.2	404.9	461.8	402.3	280.1	420.4	330.8	461.6	443.5	440.2	523.8	464.6	400.4	532.6
218723_s_at	56.8	142.6	50.0	81.9	160.1	67.7	85.9	112.2	50.0	93.4	136.5	101.3	140.2	100.6	90.6	80.9	50.0	208.9
218724_s_at	109.4	50.0	71.7	50.0	50.0	154.9	60.2	110.3	50.0	49.0	51.3	84.4	89.3	50.0	78.0	82.9	112.8	50.0
218725_at	274.3	283.1	150.6	325.9	228.9	314.6	187.5	179.2	248.3	113.0	91.8	95.6	202.0	159.0	316.2	251.4	175.0	179.1
218726_at	110.1	268.3	180.6	251.2	169.7	398.5	472.4	366.3	360.3	223.7	191.6	236.4	108.6	336.2	169.5	487.4	359.8	438.1
218727_at	191.4	140.2	106.1	82.5	156.1	103.0	106.3	116.0	51.1	164.6	170.4	193.2	184.7	108.3	50.0	125.1	126.7	189.3
218728_s_at	451.1	431.1	351.8	326.3	363.1	484.2	346.4	380.0	241.9	530.7	402.6	454.2	275.7	338.8	326.7	370.4	311.7	410.5
218729_at	1493.0	1383.0	1683.7	1040.0	1306.6	1372.9	2142.1	2322.2	2099.5	1359.4	1605.3	1364.9	1338.7	1371.4	1339.4	1942.4	1633.7	1725.2
218730_s_at	49.0	50.0	50.0	116.4	50.0	50.0	50.0	50.0	85.4	49.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	117.4
218731_s_at	247.7	50.0	120.3	226.7	184.9	297.1	177.4	108.7	62.0	74.4	150.8	221.4	200.9	170.7	215.3	128.2	50.0	314.8
218732_at	725.2	540.9	768.0	513.8	574.5	747.5	581.4	605.3	768.3	639.5	557.3	754.8	555.8	882.0	717.4	602.0	708.7	972.4
218733_at	78.6	149.2	71.9	50.0	137.1	50.0	140.0	128.9	146.6	109.6	140.1	101.0	108.2	50.0	126.1	57.3	105.8	98.1
218734_at	266.3	305.0	187.9	225.8	217.3	432.4	178.2	147.7	307.4	174.1	180.8	206.9	209.4	269.2	265.5	284.2	182.9	149.1
218735_s_at	148.2	304.5	154.7	50.0	205.0	89.5	221.3	268.8	323.7	60.3	137.6	114.3	156.2	108.6	120.5	139.3	176.1	265.1
218736_s_at	49.0	50.0	50.0	50.0	50.0	91.3	50.0	50.0	50.0	135.8	99.4	50.0	50.0	50.0	72.1	50.0	50.0	50.0
218737_at	75.7	50.0	146.6	60.8	230.8	181.1	154.0	79.8	74.6	63.4	72.9	50.0	210.9	84.4	50.0	119.3	101.0	50.0
218738_s_at	142.4	62.4	256.4	146.7	152.6	205.5	174.8	55.8	222.4	229.5	278.2	202.5	123.6	143.0	151.7	105.8	50.0	83.3
218739_at	204.1	257.5	50.0	68.4	50.0	50.0	73.2	61.8	119.6	126.9	75.8	50.0	166.2	75.5	118.1	53.8	126.0	151.7
218740_s_at	1472.6	1073.8	1446.8	1404.0	1098.1	1043.0	1111.0	758.0	1022.0	1196.8	1586.3	1435.2	1602.2	1492.8	1426.2	1003.0	1334.0	950.4
218741_at	49.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	49.0	50.0	50.0	92.5	50.0	50.0	50.0	50.0	50.0
218742_at	120.7	74.5	131.3	50.0	52.3	64.3	111.6	171.3	104.8	103.5	77.0	50.0	94.1	235.7	59.8	127.1	63.8	50.0
218743_at	149.8	50.0	157.4	209.3	161.3	185.2	122.1	98.8	147.4	143.7	130.9	171.0	148.9	69.0	80.2	128.1	199.7	130.7
218744_s_at	165.0	99.7	50.0	50.0	124.7	122.6	50.0	50.0	150.4	150.3	123.9	50.0	210.7	50.0	190.9	106.0	115.7	50.0
218745_x_at	369.3	343.0	257.9	191.5	287.4	385.8	134.3	128.8	73.1	125.4	250.3	248.6	401.4	227.9	521.6	155.4	255.6	260.1
218746_at	62.2	50.0	79.7	178.8	76.7	64.3	112.9	75.0	127.9	49.0	90.1	52.2	86.3	111.0	50.0	127.4	91.8	82.8
218747_s_at	81.7	81.9	52.8	55.4	85.7	226.9	50.0	61.9	64.7	49.0	87.0	50.0	50.0	186.3	50.0	50.0	50.0	130.0
218748_s_at	122.9	50.0	112.5	189.3	50.0	50.0	105.4	160.9	101.4	92.3	81.9	176.5	134.4	50.0	153.4	50.0	50.0	116.8
218749_s_at	49.0	192.5	50.0	88.6	50.0	50.0	50.0	50.0	50.0	49.0	95.6	61.8	50.0	198.3	50.0	50.0	50.0	133.8
218750_at	302.6	217.8	215.5	173.1	172.4	308.0	197.2	153.2	283.4	158.2	206.8	288.7	303.4	414.5	293.9	116.4	196.1	292.3
218751_s_at	49.0	159.5	50.0	50.0	130.3	50.0	183.9	68.6	80.3	64.6	85.3	50.0	172.6	85.0	161.4	63.1	50.0	110.7
218752_at	73.1	57.1	94.2	50.0	91.5	304.7	62.7	280.0	226.9	90.2	85.5	93.0	151.7	362.9	262.8	240.1	150.9	167.1
218753_at	336.9	304.3	289.2	301.7	153.2	322.7	153.8	371.4	350.6	386.1	481.2	595.8	531.9	440.9	492.5	371.1	491.6	390.1
218754_at	298.5	265.4	270.8	367.4	321.7	387.6	599.3	425.7	335.2	268.8	294.5	291.3	258.8	507.1	315.4	225.6	538.3	450.6
218755_at	49.0	50.0	50.0	90.8	112.4	50.0	50.0	107.9	50.0	49.0	50.0	50.0	50.0	97.8	50.0	75.5	96.7	91.4
218756_s_at	173.6	89.7	188.1	188.8	141.6	84.2	124.8	144.8	133.6	119.4	196.7	99.3	70.7	241.0	217.0	80.0	50.0	96.0
218757_s_at	163.0	284.8	321.0	247.8	261.3	270.4	303.7	352.0	325.8	406.2	225.0	289.7	343.4	298.3	311.6	311.6	192.1	377.8
218758_s_at	158.7	259.0	157.5	88.1	135.1	100.7	227.6	104.6	132.7	106.0	104.1	108.0	230.1	180.3	107.6	117.2	222.6	231.1
218759_at	49.0	90.3	124.4	50.0	50.4	50.0	50.0	81.4	100.3	49.0	50.0	119.4	63.0	106.4	144.8	50.0	50.0	119.4
218760_at	49.0	104.4	186.2	102.9	133.6	206.5	167.7	325.7	117.4	62.2	149.3	238.5	131.0	306.8	90.2	216.3	214.8	163.1
218761_at	296.6	185.7	316.2	231.0	267.1	184.4	352.2	197.5	308.8	273.3	264.2	315.5	380.7	392.3	254.5	233.6	180.5	372.8
218762_at	178.9	102.8	219.5	102.0	255.2	325.3	130.3	177.7	53.1	98.2	110.1	83.4	368.8	163.7	176.4	139.8	50.0	101.2
218763_at	392.8	207.9	198.5	413.6	277.1	404.1	285.3	381.5	235.5	291.7	288.7	221.6	331.3	258.1	173.6	254.0	325.3	277.2
218764_at	87.7	80.2	103.3	50.0	64.3	94.1	180.8	166.6	50.0	126.2	88.8	164.1	264.4	107.7	103.2	50.0	50.0	130.8
218765_at	49.0	84.1	110.5	65.0	50.0	50.0	50.0	50.0	50.0	49.0	52.2	69.6	50.0	155.0	88.9	50.0	154.4	162.3
218766_s_at	201.8	135.9	71.5	50.0	50.0	297.1	115.8	110.6	89.6	106.4	117.5	76.9	108.8	164.5	86.1	110.7	119.6	87.8
218767_at	97.5	66.4	204.6	246.5	241.2	50.0	204.2	214.2	155.3	129.1	251.0	175.2	248.8	146.6	109.4	318.9	306.2	174.8
218768_at	432.9	352.9	498.6	290.0	499.2	486.3	524.0	613.5	500.1	537.7	549.4	434.9	610.3	545.2	429.6	421.5	543.9	462.9
218769_s_at	186.4	187.1	201.9	98.7	287.1	285.4	50.0	196.2	215.9	309.3	244.3	327.9	170.4	167.1	178.0	303.5	156.0	210.6
218770_s_at	105.4	166.1	108.8	80.7	124.5	278.7	179.3	82.0	66.1	131.1	50.7	140.0	157.9	122.2	141.5	211.9	151.2	138.9
218771_at	127.7	230.3	125.6	182.3	124.2	155.4	239.0	105.4	129.5	49.0	201.3	127.4	220.1	208.8	229.0	187.4	96.7	151.6
218772_x_at	173.2	158.4	145.3	95.1	107.1	293.8	83.0	238.4	160.5	230.4	139.5	131.3	50.0	77.1	181.8	122.7	50.0	50.0
218773_s_at	926.0	1014.0	1034.4	1282.9	1119.4	917.9	1082.1	1612.1	788.3	807.4	1031.2	940.7	1391.1	1147.4	833.1	970.6	1249.8	1237.5
218774_at	187.4	50.0	144.2	93.5	244.8	223.8	216.9	163.3	182.5	69.2	240.1	65.2	71.1	327.3	184.7	50.0	279.5	198.6
218775_s_at	50.7	50.0	50.0	144.2	65.2	50.0	57.5	183.8	50.0	80.8	99.9	145.9	120.8	50.0	96.1	161.4	129.1	90.9
218776_s_at	151.8	88.7	206.4	93.8	209.9	242.4	184.8	216.9	211.7	220.3	100.9	147.3	201.9	200.4	97.2	191.2	188.6	208.1
218777_at	272.2	201.6	294.3	387.1	216.3	541.2	457.6	349.3	418.0	362.9	418.4	435.5	178.5	395.4	257.2	522.0	493.5	376.5
218778_x_at	49.0	50.0	50.0	115.5	50.0	97.2	50.0	50.0	50.0	49.0	100.2	50.0	70.9	75.5	148.2	53.1	50.0	60.5
218779_x_at	63.8	50.0	91.9	169.3	54.3	50.0	129.9	54.0	83.7	96.6	50.0	50.0	193.9	63.8	136.8	50.0	126.5	50.0
218780_at	53.8	236.7	95.2	50.0	124.5	50.0	150.1	100.6	72.3	132.4	120.7	85.4	50.0	70.2	196.5	99.0	132.3	50.0
218781_at	508.4	363.9	458.1	359.3	381.5	336.7	505.5	555.2	361.9	419.5	520.6	369.7	323.4	355.2	300.9	577.1	444.8	418.9
218782_s_at	67.5	51.8	50.0	50.0	132.3	155.4	50.0	50.0	50.0	49.0	50.0	97.8	50.0	100.8	130.5	88.5	108.1	50.0
218783_at	66.5	50.0	114.3	148.0	64.6	279.3	50.0	50.0	94.5	58.9	58.7	141.5	50.0	50.0	135.1	127.7	50.0	59.9
218784_s_at	49.0	50.0	50.0	50.0	50.0	50.0	74.1	50.0	50.0	49.0	50.0	132.3	50.0	50.0	50.0	50.0	98.0	50.0
218785_s_at	164.3	133.1	111.9	88.4	70.2	143.7	182.6	203.8	122.6	67.9	50.0	56.2	50.0	129.9	50.0	50.0	87.2	113.0
218786_at	132.3	78.6	50.0	110.1	50.0	151.3	50.0	50.0	50.0	49.0	74.7	129.8	50.0	50.0	136.4	110.9	50.0	50.0
218787_x_at	120.9	129.2	125.4	137.0	205.9	50.0	213.1	238.9	216.8	78.8	205.5	348.7	365.8	138.9	50.0	50.0	282.6	73.9
218788_s_at	264.9	376.0	438.0	271.4	250.9	375.1	229.3	379.3	277.3	240.6	289.1	309.9	430.1	441.5	307.6	150.4	381.8	414.0
218789_s_at	73.0	132.2	113.3	147.6	115.2	50.0	172.5	50.0	56.8	142.4	116.7	80.0	99.7	208.8	235.3	217.3	90.7	50.0
218790_s_at	49.0	50.0	50.0	99.8	50.0	105.0	53.0	50.0	50.0	49.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0
218791_s_at	218.7	168.1	133.6	50.0	156.2	87.7	163.0	137.8	216.0	310.1	157.3	238.5	227.3	50.0	196.9	127.4	183.9	269.7
218792_s_at	134.0	50.0	147.4	74.5	85.6	50.0	157.5	50.0	50.0	101.7	83.1	79.4	50.0	100.9	68.0	129.8	50.0	229.2
218793_s_at	124.5	50.0	71.7	50.0	50.0	50.0	50.0	116.5	50.0	140.2	62.9	137.5	166.4	172.0	50.0	122.9	169.2	86.8
218794_s_at	177.2	265.9	238.7	127.6	357.0	293.0	223.4	302.0	262.9	274.7	239.9	292.5	175.1	349.8	296.8	219.6	290.6	306.4
218795_at	479.0	421.4	407.1	544.5	263.3	358.1	419.7	508.4	267.9	541.1	369.5	410.9	445.5	299.8	388.8	433.8	339.9	329.1
218796_at	201.9	63.1	165.3	50.0	108.4	50.0	200.5	346.5	226.3	150.8	50.0	236.4	50.0	109.3	240.6	50.0	262.5	226.2
218797_s_at	239.6	85.5	281.7	251.4	332.3	158.7	215.5	50.0	190.4	217.8	157.3	251.9	106.7	329.8	97.9	198.9	80.7	185.4
218798_at	88.9	69.2	50.0	50.0	64.1	50.0	50.0	50.0	125.6	150.8	50.0	67.4	50.0	50.0	193.0	119.1	60.2	52.2
218799_at	157.1	159.0	115.9	228.8	50.0	178.0	75.6	50.0	173.2	78.3	50.0	62.8	293.8	82.0	161.8	123.3	119.4	162.8
218800_at	56.9	60.0	51.8	78.3	50.0	116.2	53.5	61.8	50.0	49.0	50.0	50.0	94.2	50.0	50.0	50.0	50.0	50.0
218801_at	204.9	314.3	374.4	266.7	229.8	130.7	162.1	303.8	292.2	309.3	272.9	274.4	232.0	408.7	203.7	207.3	256.0	189.9
218802_at	202.9	76.3	75.5	50.0	192.3	95.9	109.4	72.0	50.0	257.1	234.5	147.9	50.0	50.0	344.6	294.4	239.1	50.0
218803_at	311.7	508.0	252.7	454.4	257.1	167.1	370.0	246.0	287.6	295.7	246.2	294.9	296.3	224.9	194.6	558.8	225.4	311.2
218804_at	49.0	59.1	50.0	72.2	50.0	96.4	50.0	50.0	70.2	49.0	50.0	50.0	61.1	55.1	50.0	104.7	50.0	57.2
218805_at	152.0	77.2	74.5	53.6	50.0	50.0	50.0	148.1	50.0	88.5	84.7	50.0	50.0	128.7	50.0	66.5	146.5	50.0
218806_s_at	134.5	50.0	50.0	50.0	142.0	93.1	50.0	50.0	50.0	49.0	81.4	50.0	50.0	117.9	93.3	84.1	80.4	50.0
218807_at	89.5	84.7	255.0	178.3	236.4	354.8	299.9	94.7	236.7	145.9	182.1	126.8	146.4	258.3	176.3	214.6	168.8	230.4
218808_at	49.0	54.1	69.5	157.0	90.6	50.0	50.0	50.0	141.6	49.0	50.0	50.0	50.0	50.0	50.0	53.8	50.0	63.8
218809_at	357.6	220.4	376.7	320.5	312.7	198.9	460.2	282.7	377.4	338.3	364.8	357.0	280.4	442.0	284.2	428.8	422.7	391.7
218810_at	167.0	50.0	189.3	50.0	229.2	249.2	156.2	82.6	63.5	223.8	112.6	128.8	152.9	50.0	255.7	81.8	71.0	50.0
218811_at	49.0	129.4	67.5	50.0	82.1	50.0	159.8	50.0	50.0	49.0	50.0	59.5	50.0	50.0	144.7	184.3	50.0	62.5
218812_s_at	153.2	75.2	137.5	156.1	128.3	182.6	122.1	131.9	270.4	145.6	94.1	143.6	173.6	171.6	69.0	110.2	50.0	50.0
218813_s_at	173.5	152.9	185.1	268.7	190.1	167.1	209.4	191.3	98.2	183.9	58.5	171.9	161.3	208.6	162.9	246.7	253.8	203.2
